id,hash_id,name,disease_group,disease_sub_group,status,version,version_created,relevant_disorders,stats,types
112,55928cf522c1fc4f7d26e960,Mitochondrial disorders,Mitochondrial,,public,10.4,2026-05-14T16:31:33.943052Z,"['Lactic acidosis', 'All recognised syndromes and those with suggestive features']","{'number_of_genes': 494, 'number_of_strs': 2, 'number_of_regions': 1}","[{'name': 'Rare Disease 100K', 'slug': 'rare-disease-100k', 'description': 'Rare Disease 100K'}, {'name': 'GMS Rare Disease Virtual', 'slug': 'gms-rare-disease-virtual', 'description': 'This is a panel for the Genomic Medicine Service for an exome/genome/panel based test that requires a virtual gene panel for rare disease in the Test Directory.'}, {'name': 'Component Of Super Panel', 'slug': 'component-of-super-panel', 'description': 'This panel is a component of a Super Panel'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
534,,Mitochondrial disorder with complex I deficiency,Mitochondrial,,public,4.1,2026-05-06T16:02:21.284533Z,['R353'],"{'number_of_genes': 51, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
535,,Mitochondrial disorder with complex II deficiency,Mitochondrial,,public,2.11,2026-01-23T10:48:26.995462Z,['R354'],"{'number_of_genes': 8, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
536,,Mitochondrial disorder with complex III deficiency,Mitochondrial,,public,2.7,2026-01-23T16:54:40.645233Z,['R355'],"{'number_of_genes': 15, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
537,,Mitochondrial disorder with complex IV deficiency,Mitochondrial,,public,5.1,2026-05-06T16:02:21.284533Z,['R356'],"{'number_of_genes': 41, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
538,,Mitochondrial disorder with complex V deficiency,Mitochondrial,,public,3.3,2026-01-23T16:56:04.736787Z,['R357'],"{'number_of_genes': 19, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
533,,Mitochondrial DNA maintenance disorder,Mitochondrial,,public,3.9,2026-01-23T16:53:26.592743Z,['R352'],"{'number_of_genes': 28, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
532,,"Mitochondrial liver disease, including transient infantile liver failure",Mitochondrial,,public,1.14,2026-01-23T16:54:02.619656Z,"['Mitochondrial liver disease', 'R317']","{'number_of_genes': 11, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
1357,,Mitochondrial neurogastrointestinal encephalopathy,Mitochondrial,,public,1.3,2026-01-23T11:18:10.214365Z,['R394'],"{'number_of_genes': 1, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
1358,,Monitoring for G(M)CSF escape mutations,Haematology,,public,1.3,2026-01-23T11:19:24.721644Z,['R338'],"{'number_of_genes': 1, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
472,,Monogenic diabetes,Endocrinology,,public,3.22,2026-05-06T16:02:21.284533Z,['R141'],"{'number_of_genes': 84, 'number_of_strs': 0, 'number_of_regions': 1}","[{'name': 'GMS Rare Disease Virtual', 'slug': 'gms-rare-disease-virtual', 'description': 'This is a panel for the Genomic Medicine Service for an exome/genome/panel based test that requires a virtual gene panel for rare disease in the Test Directory.'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}, {'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}]"
126,558ac48fbb5a16630dcfeaad,Monogenic hearing loss,Audiology,,public,6.16,2026-06-03T15:26:15.139531Z,"['Hearing loss', 'Congenital hearing impairment', 'Autosomal dominant deafness', 'Congenital hearing impairment (profound/severe)', 'Non-syndromic hearing loss', 'R67']","{'number_of_genes': 439, 'number_of_strs': 0, 'number_of_regions': 1}","[{'name': 'Rare Disease 100K', 'slug': 'rare-disease-100k', 'description': 'Rare Disease 100K'}, {'name': 'GMS Rare Disease Virtual', 'slug': 'gms-rare-disease-virtual', 'description': 'This is a panel for the Genomic Medicine Service for an exome/genome/panel based test that requires a virtual gene panel for rare disease in the Test Directory.'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}, {'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'Component Of Super Panel', 'slug': 'component-of-super-panel', 'description': 'This panel is a component of a Super Panel'}]"
18,575ec3a58f62034208b69eda,Monogenic nephrogenic diabetes insipidus,,,public,1.12,2025-11-23T17:32:18.470855Z,['monogenic nephrogenic diabetes insipidus'],"{'number_of_genes': 5, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'Rare Disease 100K', 'slug': 'rare-disease-100k', 'description': 'Rare Disease 100K'}]"
1471,,Monogenic short stature,Endocrinology,,public,2.6,2026-06-08T16:20:20.263824Z,['R453'],"{'number_of_genes': 172, 'number_of_strs': 0, 'number_of_regions': 5}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS Rare Disease Virtual', 'slug': 'gms-rare-disease-virtual', 'description': 'This is a panel for the Genomic Medicine Service for an exome/genome/panel based test that requires a virtual gene panel for rare disease in the Test Directory.'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
564,,Mosaic skin disorders - deep sequencing,Dermatology,,public,3.27,2026-01-23T13:28:32.509845Z,['R327'],"{'number_of_genes': 60, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
1359,,Mucolipidosis II and III Alpha or Beta,Metabolic,,public,1.3,2026-01-23T11:24:30.074820Z,"['R289', 'Mucolipidosis II and III Alpha/Beta']","{'number_of_genes': 1, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
75,55bf939f22c1fc0fe45530c4,"Mucopolysaccharideosis, Gaucher, Fabry",Metabolic disorders,Lysosomal storage disorders,public,1.5,2025-11-23T17:32:44.292466Z,[],"{'number_of_genes': 18, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'Rare Disease 100K', 'slug': 'rare-disease-100k', 'description': 'Rare Disease 100K'}]"
1360,,Mucopolysaccharidosis type IH or S,Metabolic,,public,1.3,2026-01-23T11:25:18.128027Z,"['R277', 'Mucopolysaccharidosis type IH/S']","{'number_of_genes': 1, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
1361,,Mucopolysaccharidosis type II,Metabolic,,public,1.3,2026-01-23T11:25:57.715678Z,['R278'],"{'number_of_genes': 1, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
1362,,Mucopolysaccharidosis type IIIA,Metabolic,,public,1.3,2026-01-23T11:26:36.666955Z,['R291'],"{'number_of_genes': 1, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
1363,,Mucopolysaccharidosis type IIIB,Metabolic,,public,1.3,2026-01-23T11:27:17.298399Z,['R292'],"{'number_of_genes': 1, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
1364,,Mucopolysaccharidosis type IVA,Metabolic,,public,1.3,2026-01-23T11:28:22.658266Z,['R287'],"{'number_of_genes': 1, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
1365,,Mucopolysaccharidosis type VI,Metabolic,,public,1.3,2026-01-23T11:28:58.463153Z,['R290'],"{'number_of_genes': 1, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
1109,,Multi locus imprinting disorders,Endocrinology,,public,2.1,2026-05-06T16:02:21.284533Z,['R417.2'],"{'number_of_genes': 9, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
87,55d1e3f522c1fc237fbd46e9,Multi-organ autoimmune diabetes,Endocrine disorders,Disorders of unusual phenotypes,public,1.12,2025-11-23T17:33:25.918936Z,[],"{'number_of_genes': 42, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'Rare Disease 100K', 'slug': 'rare-disease-100k', 'description': 'Rare Disease 100K'}]"
1366,,Multiple endocrine neoplasia type 2,Endocrinology,,public,1.3,2026-01-23T11:34:22.473491Z,['R218'],"{'number_of_genes': 1, 'number_of_strs': 0, 'number_of_regions': 0}","[{'name': 'GMS Rare Disease', 'slug': 'gms-rare-disease', 'description': 'This panel type is used for GMS panels that are not virtual (i.e. could be a wet lab test)'}, {'name': 'GMS signed-off', 'slug': 'gms-signed-off', 'description': 'This panel has undergone review by a NHSE GMS disease specialist group and processes to be signed-off for use within the GMS.'}]"
